,instrument_name,industry_name,sector_name,name,type,description,data_vendor,website_vendor
105,Equities,industry,Health Care,DVA,datasets,"DaVita HealthCare Partners Inc (DVA) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
106,Equities,industry,Energy,DVN,datasets,"Devon Energy Corp. (DVN) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
107,Equities,industry,Industrials,DOV,datasets,"Dover Corp (DOV) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
108,Equities,industry,Information Technology,EBAY,datasets,"eBay Inc. (EBAY) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
109,Equities,industry,Consumer Staples,DPS,datasets,"Dr Pepper Snapple Group Inc (DPS) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
110,Equities,industry,Materials,ECL,datasets,"Ecolab Inc. (ECL) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
111,Equities,industry,Consumer Discretionary,DRI,datasets,"Darden Restaurants Inc. (United States) (DRI) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
112,Equities,industry,Utilities,ED,datasets,"Consolidated Edison Inc. (ED) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
113,Equities,industry,Utilities,DUK,datasets,"Duke Energy Corp (DUK) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
114,Equities,industry,Materials,EMN,datasets,"Eastman Chemical Co. (EMN) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
115,Equities,industry,Information Technology,EA,datasets,"Electronic Arts Inc. (EA) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
116,Equities,industry,Industrials,EMR,datasets,"Emerson Electric Co. (EMR) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
117,Equities,industry,Energy,EOG,datasets,"EOG Resources Inc. (EOG) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
118,Equities,industry,Real Estate,EQR,datasets,"Equity Residential (EQR) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
119,Equities,industry,Industrials,EFX,datasets,"Equifax Inc. (EFX) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
120,Equities,industry,Health Care,ESRX,datasets,"Express Scripts Holding Company (ESRX) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
121,Equities,industry,Utilities,EIX,datasets,"Edison International (EIX) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
122,Equities,industry,Consumer Staples,EL,datasets,"Estee Lauder Cos. Inc. (The) (EL) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
123,Equities,industry,Financials,ETFC,datasets,"E*TRADE Financial Corporation (ETFC) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
124,Equities,industry,Industrials,ETN,datasets,"Eaton Corp plc (ETN) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
125,Equities,industry,Utilities,ETR,datasets,"Entergy Corp. (ETR) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
126,Equities,industry,Utilities,EXC,datasets,"Exelon Corp. (EXC) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
127,Equities,industry,Energy,EQT,datasets,"EQT Corp. (EQT) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
128,Equities,industry,Consumer Discretionary,EXPE,datasets,"Expedia Inc (EXPE) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
129,Equities,industry,Industrials,FAST,datasets,"Fastenal Co. (FAST) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
130,Equities,industry,Information Technology,FB,datasets,"Facebook Inc. (FB) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
131,Equities,industry,Materials,FCX,datasets,"Freeport-McMoRan Inc (FCX) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
132,Equities,industry,Health Care,EW,datasets,"Edwards Lifesciences Corp (EW) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
133,Equities,industry,Industrials,EXPD,datasets,"Expeditors International of Washington Inc. (EXPD) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
134,Equities,industry,Utilities,FE,datasets,"FirstEnergy Corp. (FE) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
135,Equities,industry,Consumer Discretionary,F,datasets,"Ford Motor Co. (DE) (F) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
136,Equities,industry,Information Technology,FISV,datasets,"Fiserv Inc. (FISV) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
137,Equities,industry,Industrials,FDX,datasets,"FedEx Corp (FDX) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
138,Equities,industry,Industrials,FLS,datasets,"Flowserve Corp. (FLS) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
139,Equities,industry,Materials,FMC,datasets,"FMC Corp. (FMC) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
140,Equities,industry,Information Technology,FFIV,datasets,"F5 Networks Inc. (FFIV) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
141,Equities,industry,Consumer Discretionary,FOXA,datasets,"21st  Century Fox Inc (FOXA) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
142,Equities,industry,Information Technology,FIS,datasets,"Fidelity National Information Services Inc (FIS) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
143,Equities,industry,Financials,FITB,datasets,"Fifth Third Bancorp (Cincinnati OH) (FITB) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
144,Equities,industry,Energy,FTI,datasets,"FMC Technologies Inc. (FTI) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
145,Equities,industry,Information Technology,FLIR,datasets,"FLIR Systems Inc. (FLIR) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
146,Equities,industry,Industrials,FLR,datasets,"Fluor Corp. (FLR) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
147,Equities,industry,Real Estate,GGP,datasets,"General Growth Properties Inc (GGP) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
148,Equities,industry,Consumer Discretionary,GM,datasets,"General Motors Co. (GM) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
149,Equities,industry,Industrials,GD,datasets,"General Dynamics Corp. (GD) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
150,Equities,industry,Industrials,GE,datasets,"General Electric Co (GE) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
151,Equities,industry,Information Technology,GOOG,datasets,"Alphabet Inc (GOOG) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
152,Equities,industry,Health Care,GILD,datasets,"Gilead Sciences Inc. (GILD) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
153,Equities,industry,Consumer Staples,GIS,datasets,"General Mills Inc. (GIS) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
154,Equities,industry,Consumer Discretionary,GRMN,datasets,"Garmin Ltd. (GRMN) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
155,Equities,industry,Information Technology,GLW,datasets,"Corning Inc. (GLW) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
156,Equities,industry,Financials,GS,datasets,"The Goldman Sachs Group Inc. (GS) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
157,Equities,industry,Industrials,GWW,datasets,"Grainger (W.W.) Inc. (GWW) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
158,Equities,industry,Energy,HAL,datasets,"Halliburton Company (HAL) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
159,Equities,industry,Consumer Discretionary,GPC,datasets,"Genuine Parts Co. (GPC) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
160,Equities,industry,Consumer Discretionary,GPS,datasets,"Gap Inc. (GPS) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
161,Equities,industry,Consumer Discretionary,GT,datasets,"Goodyear Tire & Rubber Co. (GT) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
162,Equities,industry,Consumer Discretionary,HOG,datasets,"Harley-Davidson Inc (HOG) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
163,Equities,industry,Consumer Discretionary,HAS,datasets,"Hasbro Inc. (HAS) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
164,Equities,industry,Industrials,HON,datasets,"Honeywell International Inc. (HON) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
165,Equities,industry,Financials,HBAN,datasets,"Huntington Bancshares Inc (HBAN) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
166,Equities,industry,Information Technology,HPQ,datasets,"Hewlett-Packard Co (HPQ) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
167,Equities,industry,Real Estate,HCP,datasets,"HCP Inc. (HCP) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
168,Equities,industry,Consumer Discretionary,HD,datasets,"Home Depot Inc (HD) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
169,Equities,industry,Consumer Staples,HRL,datasets,"Hormel Foods Corp. (HRL) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
170,Equities,industry,Energy,HES,datasets,"Hess Corp (HES) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
171,Equities,industry,Financials,HIG,datasets,"Hartford Financial Services Group Inc. (HIG) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
172,Equities,industry,Real Estate,HST,datasets,"Host Hotels & Resorts Inc (HST) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
173,Equities,industry,Energy,HP,datasets,"Helmerich & Payne Inc. (HP) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
174,Equities,industry,Health Care,HUM,datasets,"Humana Inc. (HUM) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
175,Equities,industry,Consumer Discretionary,HRB,datasets,"H&R Block Inc (HRB) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
176,Equities,industry,Financials,ICE,datasets,"Intercontinental Exchange Inc. (ICE) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
177,Equities,industry,Industrials,HRS,datasets,"Harris Corp. (HRS) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
178,Equities,industry,Information Technology,INTU,datasets,"Intuit Inc (INTU) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
179,Equities,industry,Consumer Staples,HSY,datasets,"Hershey Company (The) (HSY) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
180,Equities,industry,Consumer Discretionary,IPG,datasets,"Interpublic Group of Companies Inc. (IPG) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
181,Equities,industry,Industrials,IR,datasets,"Ingersoll-Rand Plc (IR) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
182,Equities,industry,Information Technology,IBM,datasets,"International Business Machines Corp (IBM) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
183,Equities,industry,Materials,IFF,datasets,"Int'l. Flavors & Fragrances (IFF) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
184,Equities,industry,Health Care,ISRG,datasets,"Intuitive Surgical Inc. (ISRG) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
185,Equities,industry,Industrials,ITW,datasets,"Illinois Tool Works Inc. (ITW) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
186,Equities,industry,Information Technology,INTC,datasets,"Intel Corp (INTC) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
187,Equities,industry,Industrials,JCI,datasets,"Johnson Controls Inc (JCI) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
188,Equities,industry,Materials,IP,datasets,"International Paper Co (IP) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
189,Equities,industry,Real Estate,IRM,datasets,"Iron Mountain (IRM) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
190,Equities,industry,Information Technology,JNPR,datasets,"Juniper Networks Inc (JNPR) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
191,Equities,industry,Financials,IVZ,datasets,"Invesco Ltd (IVZ) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
192,Equities,industry,Consumer Discretionary,JWN,datasets,"Nordstrom Inc. (JWN) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
193,Equities,industry,Industrials,JEC,datasets,"Jacobs Engineering Group Inc. (JEC) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
194,Equities,industry,Information Technology,KLAC,datasets,"KLA-Tencor Corp. (KLAC) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
195,Equities,industry,Health Care,JNJ,datasets,"Johnson & Johnson (JNJ) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
196,Equities,industry,Energy,KMI,datasets,"Kinder Morgan Inc. (KMI) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
197,Equities,industry,Consumer Staples,KO,datasets,"Coca-Cola Co (The) (KO) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
198,Equities,industry,Consumer Staples,K,datasets,"Kellogg Co (K) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
199,Equities,industry,Consumer Staples,KR,datasets,"Kroger Co. (KR) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
200,Equities,industry,Financials,KEY,datasets,"KeyCorp (KEY) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
201,Equities,industry,Real Estate,KIM,datasets,"Kimco Realty Corp. (KIM) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
202,Equities,industry,Industrials,KSU,datasets,"Kansas City Southern (KSU) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
203,Equities,industry,Consumer Staples,KMB,datasets,"Kimberly-Clark Corp. (KMB) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
204,Equities,industry,Consumer Discretionary,KMX,datasets,"CarMax Inc. (KMX) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
205,Equities,industry,Consumer Discretionary,LEN,datasets,"Lennar Corp. (LEN) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
206,Equities,industry,Consumer Discretionary,KORS,datasets,"Michael Kors Holdings (KORS) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
207,Equities,industry,Health Care,LH,datasets,"Laboratory Corp. of America Holdings (LH) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
208,Equities,industry,Consumer Discretionary,KSS,datasets,"Kohl's Corp. (KSS) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
209,Equities,industry,Industrials,LLL,datasets,"L-3 Communications Holdings Inc. (LLL) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
210,Equities,industry,Financials,L,datasets,"Loews Corp. (L) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
211,Equities,industry,Consumer Discretionary,LB,datasets,"L Brands Inc (LB) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
212,Equities,industry,Consumer Discretionary,LEG,datasets,"Leggett & Platt Inc. (LEG) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
213,Equities,industry,Industrials,LMT,datasets,"Lockheed Martin Corp. (LMT) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
214,Equities,industry,Health Care,LLY,datasets,"Lilly (Eli) & Co. (LLY) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
215,Equities,industry,Financials,LUK,datasets,"Leucadia National Corp. (LUK) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
216,Equities,industry,Financials,LNC,datasets,"Lincoln National Corp. (LNC) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
217,Equities,industry,Consumer Discretionary,M,datasets,"Macys Inc. (M) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
218,Equities,industry,Information Technology,MA,datasets,"MasterCard  Cl A (MA) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
219,Equities,industry,Consumer Discretionary,LOW,datasets,"Lowes Cos. (LOW) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
220,Equities,industry,Real Estate,MAC,datasets,"Macerich Co. (The) (MAC) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
221,Equities,industry,Information Technology,LRCX,datasets,"Lam Research Corp (LRCX) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
222,Equities,industry,Industrials,MAS,datasets,"Masco Corp. (MAS) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
223,Equities,industry,Industrials,LUV,datasets,"Southwest Airlines Co (LUV) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
224,Equities,industry,Consumer Discretionary,MCD,datasets,"McDonald's Corp (MCD) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
225,Equities,industry,Materials,LYB,datasets,"LyondellBasell Industries NV (LYB) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
226,Equities,industry,Health Care,MCK,datasets,"McKesson Corp. (MCK) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
227,Equities,industry,Financials,MCO,datasets,"Moody's Corp. (MCO) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
228,Equities,industry,Consumer Discretionary,MAR,datasets,"Marriott International Inc. (MAR) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
229,Equities,industry,Health Care,MDT,datasets,"Medtronic PLC (MDT) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
230,Equities,industry,Consumer Discretionary,MAT,datasets,"Mattel Inc (MAT) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
231,Equities,industry,Information Technology,MCHP,datasets,"MicroChip Technology Inc. (MCHP) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
232,Equities,industry,Financials,MMC,datasets,"Marsh & McLennan Cos. (MMC) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
233,Equities,industry,Consumer Staples,MDLZ,datasets,"Mondelez International Inc (MDLZ) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
234,Equities,industry,Industrials,MMM,datasets,"3M Co (MMM) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
235,Equities,industry,Consumer Staples,MNST,datasets,"Monster Beverage Corp (MNST) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
236,Equities,industry,Financials,MET,datasets,"MetLife Inc (MET) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
237,Equities,industry,Materials,MON,datasets,"Monsanto Co. (MON) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
238,Equities,industry,Consumer Discretionary,MHK,datasets,"Mohawk Industries Inc. (MHK) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
239,Equities,industry,Energy,MPC,datasets,"Marathon Petroleum Corp. (MPC) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
240,Equities,industry,Consumer Staples,MKC,datasets,"McCormick & Co. Inc. (MKC) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
241,Equities,industry,Energy,MRO,datasets,"Marathon Oil Corp. (MRO) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
242,Equities,industry,Information Technology,MSI,datasets,"Motorola Solutions Inc. (MSI) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
243,Equities,industry,Consumer Staples,MO,datasets,"Altria Group Inc (MO) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
244,Equities,industry,Information Technology,MU,datasets,"Micron Technology Inc. (MU) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
245,Equities,industry,Materials,MOS,datasets,"Mosaic Company (The) (MOS) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
246,Equities,industry,Health Care,MRK,datasets,"Merck & Co. Inc (MRK) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
247,Equities,industry,Energy,NBL,datasets,"Noble Energy Inc. (NBL) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
248,Equities,industry,Financials,MS,datasets,"Morgan Stanley (MS) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
249,Equities,industry,Information Technology,MSFT,datasets,"Microsoft Corporation (MSFT) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
250,Equities,industry,Financials,NDAQ,datasets,"Nasdaq Inc (NDAQ) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
251,Equities,industry,Financials,MTB,datasets,"M & T Bank Corp (MTB) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
252,Equities,industry,Utilities,NEE,datasets,"NextEra Energy Inc (NEE) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
253,Equities,industry,Consumer Discretionary,NFLX,datasets,"Netflix Inc. (NFLX) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
254,Equities,industry,Health Care,MYL,datasets,"Mylan NV (MYL) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
255,Equities,industry,Utilities,NI,datasets,"NiSource Inc (NI) Prices, Dividends, Splits and Trading Volume",Yahoo_Finance,https://finance.yahoo.com/
